"","male","age","educ6","ownhome","income","micro_service","micro_english","micro_afraid","micro_honest","micro_namecall","micro_harassed","micro_pronounce","micro_stem","micro_creative","discrim_promotion","discrim_fired","discrim_hired","discrim_police","discrim_housing","discrim_neighbor","id_asianam","id_ethnic","id_ethnicam","id_asian","id_american","id2_asianam","id2_ethnic","id2_ethnicam","id2_asian","id2_american","linkedfate_race","linkedfate_ethnic","commrace","commcult","commecon","commpol","inequality","bank_reg","minimum_wage","rich_tax","american_job","free_college","race","democrat","republican","states","forborn","citizen","respid"
"4726",0,0.463414634146341,0.8,1,0.666666666666667,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,"AAPI",0,1,"CA",0,1,650000378
"4727",1,0.634146341463415,1,1,0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,1,1,1,1,1,0.5,0.75,1,0,0.25,"AAPI",0,0,"HI",0,1,600000582
"4728",1,0.475609756097561,0.8,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.75,0,0.75,0.5,0,"AAPI",0,0,"HI",0,1,600000467
"4729",0,0.109756097560976,1,1,0.833333333333333,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,1,0,1,1,1,1,1,1,1,"AAPI",1,0,"CA",0,1,650000210
"4730",0,0.634146341463415,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0.5,1,"Multiracial",1,0,"CA",1,1,300001085
"4731",0,0.48780487804878,0.8,1,0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0.25,0.5,1,0.75,0.25,1,"AAPI",0,1,"HI",0,1,600000128
"4732",1,0.414634146341463,0.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,0,0,0,0,0.75,0.25,0,"AAPI",0,1,"CA",0,1,650000258
"4733",1,0.621951219512195,1,0,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,0,0,0,0.75,0.75,0.25,0.25,0.75,0.75,"AAPI",1,0,"CA",1,1,650000372
"4734",1,0.524390243902439,1,1,0.666666666666667,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,0,1,0,0.5,0.5,0.75,0.75,0.25,0.75,"AAPI",0,0,"HI",0,1,600000257
"4735",1,0.682926829268293,1,1,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,1,1,1,1,0.25,0.75,0.75,0.75,0.75,0.75,"AAPI",1,0,"HI",0,1,800000316
"4736",0,0.0975609756097561,1,0,0.666666666666667,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.75,1,0.75,0.75,1,"AAPI",1,0,"CA",0,1,650000302
"4737",1,0.804878048780488,1,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0.25,0.25,0.25,0.25,0,1,"AAPI",0,0,"HI",0,1,600000186
"4738",1,0.268292682926829,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0.25,0.5,0,0.75,0.25,"AAPI",0,0,"HI",0,1,650000034
"4739",0,0.865853658536585,0.6,1,0.666666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.666666666666667,0,1,1,0,1,1,1,1,0.5,0.25,"AAPI",0,0,"HI",0,1,600000365
"4740",1,0.646341463414634,0.8,1,0.833333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,1,1,0,0.5,0.5,0.25,0.25,0.25,0.5,"AAPI",0,1,"CA",0,1,600000515
"4741",0,0.585365853658537,0.8,0,0.833333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.333333333333333,0,1,1,1,0,0.5,0.75,0.5,1,0.5,0.5,"AAPI",0,0,"CA",0,1,650000126
"4742",1,0.560975609756098,0.8,1,0.333333333333333,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666666666667,1,1,1,1,1,0.25,0.75,0.25,1,0.5,1,"AAPI",0,1,"FL",0,1,600000158
"4743",0,0.451219512195122,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,1,1,0,0.75,0.5,0.25,0.75,0.5,0.75,"AAPI",1,0,"CA",0,1,650000341
"4744",1,0.719512195121951,0.8,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.75,1,0.25,0.75,"AAPI",0,0,"CA",0,1,650000144
"4745",0,0.207317073170732,1,0,0.333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.25,0.5,0.75,1,0.25,1,"AAPI",0,0,"NY",0,1,600000133
"4746",0,0.317073170731707,1,1,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.75,0.75,0.75,1,0.25,0.25,"AAPI",1,0,"HI",0,1,600000277
"4747",1,0.536585365853659,0.4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,1,1,1,0,0.25,0.75,0,0.75,0.25,0.5,"AAPI",0,1,"HI",0,1,600000422
"4748",1,0.792682926829268,1,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.25,0.75,1,1,0,0.75,"AAPI",1,0,"HI",0,1,600000108
"4749",0,0.609756097560976,0.8,1,0.833333333333333,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,1,1,1,1,1,1,1,1,0.5,0.75,"AAPI",1,0,"HI",0,1,600000502
"4750",1,0.719512195121951,0.8,1,0.833333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.5,0.5,0.75,0.5,0.5,0.5,"AAPI",0,0,"CA",0,1,800000225
"4751",1,0.524390243902439,1,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,0,1,0,0,0.75,0.5,0.25,0.75,0.75,0.75,"AAPI",0,0,"CA",1,0,650000065
"4752",1,0.682926829268293,0.6,1,0.166666666666667,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0.75,"AAPI",0,0,"HI",0,1,600000459
"4753",0,0.878048780487805,0.4,1,0.166666666666667,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,1,1,1,0,1,0.5,0.5,1,1,0.25,0.5,"AAPI",0,0,"HI",1,1,600000184
"4754",1,0.719512195121951,0.8,0,0.333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0.25,1,"AAPI",1,0,"HI",1,0,600000478
"4755",1,0.634146341463415,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.75,1,"Multiracial",1,0,"CA",0,1,650000112
"4756",1,0.170731707317073,0.4,0,0.166666666666667,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0.75,1,1,1,0.5,1,"AAPI",1,0,"ID",0,1,650000221
"4757",1,0.804878048780488,0,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.666666666666667,1,1,1,0,0.25,1,1,0.75,0.25,1,"AAPI",0,1,"CA",0,1,600000322
"4758",0,0.634146341463415,0.4,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.75,0,1,1,0.75,0.75,"AAPI",0,0,"CA",1,0,600000154
"4759",1,0.817073170731707,0.8,1,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,0,1,0.5,1,1,0,0.75,"AAPI",1,0,"CA",0,1,600000425
"4760",1,0.573170731707317,1,1,0.5,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0,1,0,0,0.75,0.75,1,1,0.5,0.75,"AAPI",1,0,"CA",1,0,600000252
"4761",1,0.609756097560976,1,0,0.333333333333333,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0.75,0.5,0.75,"AAPI",1,0,"CO",1,1,650000319
"4762",1,0.146341463414634,1,1,0.333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.666666666666667,1,1,1,1,0.75,0.75,0.75,1,0.75,1,"AAPI",0,0,"FL",1,1,650000029
"4763",0,0.707317073170732,0.4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0.5,1,0.5,1,"AAPI",1,0,"CA",1,0,600000276
"4764",0,0.792682926829268,0.6,1,0.333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,"AAPI",0,1,"CA",1,1,600000471
"4765",0,0.475609756097561,0.8,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0.5,1,"AAPI",1,0,"CA",0,1,600000235
"4766",1,0.0121951219512195,0.6,0,0.666666666666667,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,0,0,1,1,0.75,1,1,0.75,1,"AAPI",1,0,"TX",0,1,600000268
"4767",0,0.695121951219512,0.6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,1,1,0,0,0.25,0.75,1,0.5,0.25,0.5,"AAPI",1,0,"HI",0,1,600000189
"4768",1,0.585365853658537,1,1,0.833333333333333,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0,1,1,0,1,1,1,1,1,0.75,1,"AAPI",1,0,"CA",0,1,650000304
"4769",1,0.304878048780488,0.8,0,0.333333333333333,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.25,0,0.75,0.25,0,0.75,"AAPI",0,0,"IL",0,1,650000097
"4770",1,0.634146341463415,1,1,0.833333333333333,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.25,1,0.25,1,0,0.5,"AAPI",0,1,"CA",0,1,600000437
"4771",1,0.609756097560976,0.8,1,0.833333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,0,1,0,0,"AAPI",0,0,"CA",0,1,600000538
"4772",0,0.695121951219512,0.8,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0,0,0,0,1,0.5,0.75,0.25,0.5,1,"AAPI",1,0,"HI",1,1,600000387
"4773",1,0.134146341463415,0.8,0,0.833333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.666666666666667,0,1,0,0,0,0.25,0,0.25,1,0,"AAPI",0,1,"CA",0,1,650000174
"4774",0,0.48780487804878,0.8,1,0.833333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.75,1,0,1,0.25,0.25,"AAPI",0,0,"FL",1,1,600000028
"4775",0,0.182926829268293,0.8,0,0.333333333333333,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.666666666666667,0.666666666666667,1,1,1,1,1,1,1,1,0.5,1,"AAPI",1,0,"AZ",0,1,650000159
"4776",1,0.0121951219512195,0.4,0,0.666666666666667,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,0,0,1,1,0.75,0.75,1,0.75,1,"AAPI",1,0,"MN",0,1,650000204
"4777",0,0.780487804878049,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.75,0.5,0.75,0.75,0.5,0.5,"AAPI",1,0,"CA",1,1,600000368
"4778",1,0.707317073170732,1,1,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,"AAPI",1,0,"HI",0,1,600000443
"4779",0,0.463414634146341,0.8,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0.75,0,1,"AAPI",1,0,"OR",0,1,600000302
"4780",1,0.573170731707317,0.6,1,0.166666666666667,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0.75,0.75,0,1,0,0.5,"AAPI",1,0,"HI",0,1,600000356
"4781",1,0.621951219512195,1,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,"AAPI",0,0,"OR",0,1,650000193
"4782",0,0.792682926829268,0.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.5,1,1,0.25,0.75,"AAPI",0,0,"CA",1,1,600000172
"4783",0,0.75609756097561,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0.75,1,0.75,0.25,0.75,"AAPI",0,0,"AL",1,0,600000176
"4784",0,0.390243902439024,1,1,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,0,0,0,0.75,1,0.75,1,0.25,0.75,"AAPI",0,0,"MA",0,1,600000078
"4785",1,0.329268292682927,1,1,0.833333333333333,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,0,1,0.75,0.5,1,0,0.25,"AAPI",1,0,"OR",0,1,650000308
"4786",0,0.646341463414634,0.8,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0,0,1,0,0.75,1,0.75,0.75,0.25,0.5,"AAPI",1,0,"HI",0,1,600000375
"4787",1,0.402439024390244,0.8,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0,1,0,0,0.75,1,1,1,0,1,"AAPI",1,0,"VA",0,1,600000269
"4788",0,0.475609756097561,1,1,0.333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,0,0,1,0.75,0.75,1,1,0.5,"AAPI",1,0,"CA",1,1,600000385
"4789",1,0.609756097560976,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.666666666666667,1,0,1,0,1,1,1,1,0.75,1,"AAPI",1,0,"CA",0,1,600000196
"4790",0,0.621951219512195,1,0,0.333333333333333,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,1,0,1,0,0,1,1,0.75,0.75,0.75,0.75,"AAPI",0,0,"CA",1,1,650000381
"4791",0,0.634146341463415,0.8,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.666666666666667,1,1,1,0,0.5,0.5,0.75,0.5,0.5,0.5,"AAPI",1,0,"HI",0,1,600000452
"4792",1,0.75609756097561,0.8,1,0.166666666666667,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,1,1,1,1,0.5,0,1,1,0.5,0.75,"AAPI",0,0,"WA",0,1,600000345
"4793",1,0.75609756097561,0.8,1,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,1,"AAPI",1,0,"CA",0,1,600000194
"4794",0,0.536585365853659,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,0.25,1,"AAPI",1,0,"HI",0,1,600000001
"4795",1,0.609756097560976,1,1,0.666666666666667,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,0,0,0,1,0.75,1,1,0.75,1,"AAPI",0,1,"CA",0,1,600000448
"4796",1,0.317073170731707,0.8,1,0.833333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0,1,1,1,0,0,0.75,0,0,0.25,0,"AAPI",0,1,"WA",0,1,600000492
"4797",1,0.646341463414634,0.8,1,0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,1,1,1,0,0.75,0.5,0.75,0.75,0.5,1,"AAPI",0,0,"CA",1,0,650000361
"4798",1,0.719512195121951,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0.75,1,1,0,0.75,"AAPI",1,0,"HI",0,1,600000285
"4799",0,0.48780487804878,0.6,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,1,1,0,1,0.75,0.75,0.75,0.75,0.5,1,"AAPI",1,0,"IL",1,0,600000014
"4800",1,0.439024390243902,0.4,1,0.333333333333333,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,"AAPI",0,0,"CA",0,1,600000535
"4801",1,0.634146341463415,0.8,1,0.833333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0.25,1,"AAPI",1,0,"HI",0,1,600000486
"4802",0,0.634146341463415,1,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,0,0,0,0.5,1,1,1,0.25,0.75,"AAPI",0,0,"AZ",0,1,600000031
"4803",1,0.182926829268293,0.8,0,0.333333333333333,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.666666666666667,1,1,0,0,0.75,1,0.75,0.75,1,0,"AAPI",0,0,"NY",0,1,650000150
"4804",1,0.695121951219512,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.333333333333333,0,0,0,0,0.25,0.75,0.5,0.75,0.75,0.75,"AAPI",1,0,"CA",0,1,600000218
"4805",1,0.0975609756097561,0.8,1,0.666666666666667,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0.25,"AAPI",0,0,"CA",0,1,650000242
"4806",0,0.170731707317073,0.8,1,0.333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0,1,0,1,1,0.5,0,0.5,1,"Multiracial",0,0,"FL",0,1,650000214
"4807",0,0.634146341463415,1,1,0.833333333333333,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0.25,0.75,"AAPI",1,0,"CA",0,1,650000200
"4808",1,0.634146341463415,0.2,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0,0,0,0,0.25,0.25,1,1,0,0.75,"AAPI",1,0,"CA",0,1,800000042
"4809",0,0.585365853658537,1,1,0.333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.5,1,1,0.25,1,"AAPI",1,0,"GA",1,0,600000080
"4810",0,0.585365853658537,0.8,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0.75,1,1,0.5,0.5,"AAPI",1,0,"HI",0,1,600000288
"4811",1,0.536585365853659,0.6,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0.75,0.75,0.75,0.75,0.25,0.25,"AAPI",0,0,"NV",0,1,650000111
"4812",0,0.817073170731707,0.4,1,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0,0,1,0,0,0.75,0.25,0.75,1,0.5,0.75,"AAPI",1,0,"CA",1,1,600000581
"4813",1,0.524390243902439,0.8,1,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,1,0,1,1,0,0.75,0.25,0,1,0,0.75,"AAPI",0,0,"HI",0,1,600000491
"4814",0,0.439024390243902,0.8,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.75,0,1,1,0.75,"AAPI",0,1,"OH",0,1,600000245
"4815",1,0.560975609756098,1,1,0.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.333333333333333,0,1,1,0,0,0,0,0,0.25,0.5,0,"AAPI",0,1,"CA",0,1,650000077
"4816",0,0.682926829268293,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,1,1,1,0,1,0.5,1,0.5,0,0.25,"AAPI",1,0,"HI",0,1,600000537
"4817",0,0.914634146341463,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,1,0,0,"AAPI",0,1,"CA",0,1,600000305
"4818",0,0.804878048780488,0.8,1,0.166666666666667,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,"AAPI",1,0,"CA",0,1,600000222
"4819",0,0.792682926829268,1,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.5,1,1,0.5,0.5,1,"AAPI",1,0,"CA",0,1,600000533
"4820",1,0.341463414634146,1,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.25,1,"AAPI",1,0,"FL",0,1,650000049
"4821",1,0.695121951219512,0.8,0,0.5,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0.25,1,"AAPI",1,0,"NV",0,1,650000087
"4822",1,0.804878048780488,0.8,1,0.333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.25,0.25,0.25,0.75,0.25,0.75,"AAPI",0,1,"CA",1,1,650000222
"4823",0,0.158536585365854,1,1,0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.666666666666667,1,1,1,1,0.75,1,0.75,1,0,0.75,"AAPI",1,0,"WA",1,1,650000096
"4824",1,0.585365853658537,1,0,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,0,1,1,1,1,0.75,1,"AAPI",1,0,"WA",0,1,600000377
"4825",0,0.51219512195122,1,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.333333333333333,0,1,0,1,0,1,0.25,1,1,0.75,1,"AAPI",1,0,"NY",1,0,600000243
"4826",1,0.548780487804878,1,1,0.833333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,0,1,1,1,0.75,0,0.75,"AAPI",1,0,"HI",0,1,600000290
"4827",0,0.0853658536585366,0.8,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,1,"AAPI",1,0,"CA",0,1,650000142
"4828",0,0.146341463414634,0.8,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.75,1,0,0.75,"Multiracial",1,0,"MD",0,1,600000049
