"","male","age","educ6","ownhome","income","micro_service","micro_english","micro_afraid","micro_honest","micro_namecall","micro_harassed","micro_pronounce","micro_stem","micro_creative","discrim_promotion","discrim_fired","discrim_hired","discrim_police","discrim_housing","discrim_neighbor","id_asianam","id_ethnic","id_ethnicam","id_asian","id_american","id2_asianam","id2_ethnic","id2_ethnicam","id2_asian","id2_american","linkedfate_race","linkedfate_ethnic","commrace","commcult","commecon","commpol","inequality","bank_reg","minimum_wage","rich_tax","american_job","free_college","respid","race","democrat","republican","states","forborn","citizen"
"4659",1,0.658536585365854,1,1,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0.75,1,1,0.5,1,"0600000019","AAPI","1","0","CA","0","1"
"4660",0,NA,1,1,NA,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0.75,0.75,0.75,1,0.5,0.75,"0600000052","AAPI","1","0","MN","0","1"
"4661",1,0.719512195121951,0.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,"0600000390","Multiracial","1","0","AZ","0","1"
"4662",1,0.585365853658537,0.8,1,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,0,1,0,0.75,1,0.5,0.75,0.75,0.25,"0600000106","AAPI","1","0","HI","1","1"
"4663",1,0.195121951219512,0.6,0,0.166666666666667,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0,1,1,0,1,0.75,0.25,1,0,0.25,"0650000325","AAPI","0","1","CA","0","1"
"4664",1,0.5,0.6,0,0.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0.25,1,0,0,0.25,0.5,"0650000340","AAPI","1","0","CA","0","1"
"4665",1,0.0975609756097561,0.8,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0.666666666666667,1,1,0,0,1,1,1,1,1,0.25,1,"0850000214","AAPI","0","0","CA","0","1"
"4666",0,0.51219512195122,0.8,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,1,1,0,1,NA,0.75,0.5,0.5,1,0.25,0.5,"0600000529","AAPI","1","0","HI","0","1"
"4667",1,NA,0.4,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.333333333333333,1,NA,0,0,1,NA,1,1,1,1,NA,"0600000092","AAPI","0","0","IL","0","1"
"4668",0,0.670731707317073,0.4,1,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0,1,1,0,0,0,0,0,0,0.75,0.25,"0600000258","AAPI","0","1","CA","0","1"
"4669",1,0.207317073170732,0.6,0,0.333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"0650000128","AAPI","0","0","CA","0","1"
"4670",0,0.51219512195122,0.8,1,0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,0,1,0,0.25,0.75,0.25,0.75,0.75,0.25,"0600000074","Multiracial","1","0","NV","0","1"
"4671",0,0.524390243902439,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,0,0,0.25,0.5,0.75,0.75,0.75,0.25,"0650000028","AAPI","0","1","IL","0","1"
"4672",1,0.560975609756098,0.8,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.25,0.75,NA,0.25,0.5,0.25,"0800000412","AAPI","0","0","HI","0","1"
"4673",0,0.780487804878049,0.6,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.666666666666667,1,1,1,1,0.75,0.75,1,0.75,0.25,0.25,"0650000018","AAPI","1","0","HI","0","1"
"4674",0,0.804878048780488,0.8,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75,0.75,0.75,0.75,0.75,0.75,"0600000012","AAPI","1","0","CA","1","1"
"4675",1,0.585365853658537,0.8,1,0.833333333333333,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0,0,0,1,1,0.25,1,0.75,1,1,0,"0600000352","AAPI","0","1","CA","0","1"
"4676",0,0.475609756097561,1,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,1,0.25,0.25,"0650000178","AAPI","0","1","CA","0","1"
"4677",1,0.573170731707317,0.8,1,0.166666666666667,1,0,1,1,1,1,1,0,0,NA,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,"0600000077","AAPI","0","0","CA","0","1"
"4678",1,0.414634146341463,0.6,1,0.666666666666667,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.666666666666667,NA,0,0,1,0.25,0.75,0.25,1,1,0.75,"0650000067","AAPI","1","0","NV","0","1"
"4679",0,0.634146341463415,0.8,1,0.5,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0.75,0.75,0.75,0.5,0.5,0.75,"0600000556","AAPI","1","0","HI","0","1"
"4680",0,0.0975609756097561,0.8,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0,0,1,0,0.25,0.25,0,0,0.25,0,"0650000169","AAPI","0","1","CA","0","1"
"4681",0,0.341463414634146,0.8,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,1,1,0.75,1,1,0,1,"0600000102","AAPI","1","0","HI","0","1"
"4682",1,0.268292682926829,0.8,1,0.333333333333333,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,0,1,1,0.75,1,0.75,0.75,0,0.75,"0600000476","AAPI","1","0","CA","0","1"
"4683",1,0.134146341463415,0.8,1,0.333333333333333,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.666666666666667,1,1,1,1,1,1,0.75,1,1,0,1,"0600000477","AAPI","1","0","HI","0","1"
"4684",0,0.609756097560976,0.8,1,0.166666666666667,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,NA,1,1,1,1,NA,0.75,1,NA,1,"0600000134","AAPI","1","0","NY","1","1"
"4685",0,0.121951219512195,0.8,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,1,0,1,1,1,1,1,1,1,"0650000323","AAPI","0","0","CA","0","1"
"4686",0,0.170731707317073,0.8,0,0.666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,0,0,0,1,0.75,0.75,0.75,NA,0.75,0.75,"0650000068","AAPI","1","0","CA","0","1"
"4687",1,0.548780487804878,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,1,1,1,1,1,1,0.75,0.75,1,0.25,0.75,"0650000134","AAPI","1","0","OR","0","1"
"4688",0,0.670731707317073,0.4,1,0.333333333333333,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,1,1,1,1,0,0.5,NA,0.75,0.5,0.5,0.75,"0600000423","AAPI","0","0","HI","1","1"
"4689",1,0.195121951219512,0.4,1,0.833333333333333,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0.75,1,1,0.75,0.75,"0650000356","AAPI","1","0","AZ","0","1"
"4690",1,0.658536585365854,0.8,1,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0,"0600000408","AAPI","0","1","WA","0","1"
"4691",0,0.573170731707317,0.8,0,0.166666666666667,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,1,1,1,1,0,1,"0600000417","AAPI","1","0","HI","0","1"
"4692",0,0.780487804878049,0.6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,NA,0,NA,1,NA,0,1,"0600000157","AAPI","0","0","HI","0","1"
"4693",0,0.768292682926829,0.6,1,0.666666666666667,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,1,1,1,0,1,1,1,1,0,1,"0800000535","AAPI","1","0","CA","1","1"
"4694",1,0.682926829268293,0.8,1,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0,1,"0650000374","AAPI","0","1","IL","1","1"
"4695",1,0.75609756097561,0.6,1,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0,1,1,0,0,0.5,0.5,0,0.25,0,0,"0600000015","AAPI","0","1","AL","0","1"
"4696",0,0.829268292682927,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,1,0,0,0.25,0.5,1,1,0,0.75,"0600000511","AAPI","0","0","CA","0","1"
"4697",1,0.719512195121951,1,1,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.25,0.25,0.75,0.25,0,"0600000458","AAPI","0","0","HI","0","1"
"4698",1,0.707317073170732,0.6,1,0.333333333333333,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0.25,0.75,"0600000179","AAPI","1","0","IL","0","1"
"4699",1,0.560975609756098,1,1,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0.75,1,1,1,0.75,1,"0600000153","AAPI","1","0","HI","0","1"
"4700",1,0.658536585365854,0.6,1,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,1,1,1,1,1,1,1,0.75,1,0.75,0.75,"0650000305","AAPI","1","0","CA","0","1"
"4701",0,0.719512195121951,0.4,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,NA,NA,1,NA,1,1,0.5,1,"0600000178","AAPI","1","0","HI","1","1"
"4702",0,0.292682926829268,0.8,0,NA,1,1,0,1,1,0,1,1,NA,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,"0650000259","AAPI","1","0","CA","0","1"
"4703",1,0.634146341463415,0.6,1,0.166666666666667,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0,1,1,1,0.75,1,0.75,0.75,0.75,0.75,"0600000490","AAPI","0","0","HI","0","1"
"4704",1,0.219512195121951,1,1,NA,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.25,0.75,0.75,0.75,1,"0650000024","AAPI","0","1","CA","1","1"
"4705",1,0.560975609756098,1,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0.75,1,1,1,0.25,0.75,"0600000055","AAPI","0","0","HI","0","1"
"4706",1,0.951219512195122,0.4,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,0.75,0.5,0.75,0.25,0.5,NA,"0600000324","AAPI","0","0","CA","0","1"
"4707",1,0.51219512195122,0.4,0,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,0,0,0,0.25,1,0.75,0.75,0,0,"0600000117","AAPI","0","1","HI","0","1"
"4708",1,0.426829268292683,0.6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.75,1,0.75,1,0,0.75,"0250000130","AAPI","1","0","CA","0","1"
"4709",0,0.878048780487805,0.8,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,NA,0.75,0.25,0.75,0.5,0.5,0.75,"0600000461","AAPI","0","0","HI","1","1"
"4710",0,0.536585365853659,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0.75,1,1,0.25,0.75,"0650000275","AAPI","1","0","OR","0","1"
"4711",1,0.560975609756098,0.6,1,0.166666666666667,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,1,1,0,1,"0600000145","AAPI","0","0","HI","0","1"
"4712",1,0.451219512195122,1,1,NA,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.666666666666667,0.666666666666667,1,0,0,1,0.75,0.25,0.75,0.75,0.75,0.75,"0600000335","AAPI","1","0","VA","0","1"
"4713",0,0.670731707317073,0.4,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,0.75,0.5,0.75,1,0.75,0.75,"0600000346","AAPI","0","1","CA","1","1"
"4714",0,0.585365853658537,1,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.666666666666667,1,1,1,1,1,1,1,1,0,1,"0400000063","AAPI","1","0","OR","0","1"
"4715",1,0.865853658536585,0.2,1,0.166666666666667,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,"0600000395","AAPI","0","0","HI","0","1"
"4716",0,0.195121951219512,0.8,1,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.75,1,1,0.75,1,1,"0650000303","AAPI","1","0","CA","0","1"
"4717",1,0.195121951219512,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.75,1,0.25,1,"0650000230","Multiracial","0","0","CA","0","1"
"4718",1,0.902439024390244,1,0,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.25,1,0.25,0,"0600000313","AAPI","0","0","OR","0","1"
"4719",1,0.75609756097561,0.6,1,0.666666666666667,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,0,1,0.5,0.75,"0600000498","AAPI","0","0","IL","0","1"
"4720",0,0.0975609756097561,0.8,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,0,0,0.75,0.75,0.5,0.75,0.25,0.75,"0650000238","AAPI","1","0","HI","0","1"
"4721",1,0.75609756097561,1,1,NA,0,1,0,0,0,0,1,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,NA,0,1,0,0,1,0.75,1,0,0.75,"0600000504","AAPI","0","1","CA","0","1"
"4722",0,0.134146341463415,1,0,0.666666666666667,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,NA,1,0,1,0.75,1,1,1,0.75,"0650000075","Multiracial","1","0","PA","0","1"
"4723",1,NA,1,NA,NA,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,1,1,1,"0650000079","AAPI","0","0","CA","0","1"
"4724",0,0.902439024390244,0.8,1,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,0,0,NA,NA,NA,1,NA,1,1,"0600000050","AAPI","1","0","MD","0","1"
"4725",1,0.560975609756098,0.8,1,0.833333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.5,0.75,1,0.25,0.25,"0650000362","AAPI","0","0","CO","1","1"
"4726",0,0.463414634146341,0.8,1,0.666666666666667,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,"0650000378","AAPI","0","1","CA","0","1"
"4727",1,0.634146341463415,1,1,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,1,NA,1,NA,1,NA,0.75,1,0,0.25,"0600000582","AAPI","0","0","HI","0","1"
"4728",1,0.475609756097561,0.8,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.75,0,0.75,0.5,0,"0600000467","AAPI","0","0","HI","0","1"
"4729",0,0.109756097560976,1,1,0.833333333333333,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,1,0,1,1,1,1,1,1,1,"0650000210","AAPI","1","0","CA","0","1"
"4730",0,0.634146341463415,0.4,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,NA,1,NA,1,"0300001085","Multiracial","1","0","CA","1","1"
"4731",0,0.48780487804878,0.8,1,0.666666666666667,0,0,0,0,0,0,1,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0.25,0.5,1,0.75,0.25,1,"0600000128","AAPI","0","1","HI","0","1"
"4732",1,0.414634146341463,0.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,0,0,0,0,0.75,0.25,0,"0650000258","AAPI","0","1","CA","0","1"
"4733",1,0.621951219512195,1,0,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,0,0,0,0.75,0.75,0.25,0.25,0.75,0.75,"0650000372","AAPI","1","0","CA","1","1"
"4734",1,0.524390243902439,1,1,0.666666666666667,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,0,1,0,0.5,0.5,0.75,0.75,0.25,0.75,"0600000257","AAPI","0","0","HI","0","1"
"4735",1,0.682926829268293,1,1,0.5,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,1,1,NA,1,0.25,NA,0.75,0.75,0.75,0.75,"0800000316","AAPI","1","0","HI","0","1"
"4736",0,0.0975609756097561,1,0,0.666666666666667,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.75,1,0.75,0.75,1,"0650000302","AAPI","1","0","CA","0","1"
"4737",1,0.804878048780488,1,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0.25,0.25,0.25,0.25,0,1,"0600000186","AAPI","0","0","HI","0","1"
"4738",1,0.268292682926829,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0.25,0.5,0,0.75,0.25,"0650000034","AAPI","0","0","HI","0","1"
"4739",0,0.865853658536585,0.6,1,0.666666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.666666666666667,0,1,1,0,1,1,1,1,0.5,0.25,"0600000365","AAPI","0","0","HI","0","1"
"4740",1,0.646341463414634,0.8,1,NA,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,1,1,0,0.5,0.5,0.25,0.25,0.25,0.5,"0600000515","AAPI","0","1","CA","0","1"
"4741",0,0.585365853658537,0.8,0,0.833333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.333333333333333,0,1,1,1,0,0.5,0.75,0.5,1,0.5,0.5,"0650000126","AAPI","0","0","CA","0","1"
"4742",1,0.560975609756098,0.8,1,0.333333333333333,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666666666667,1,1,1,1,1,0.25,0.75,0.25,1,0.5,1,"0600000158","AAPI","0","1","FL","0","1"
"4743",0,0.451219512195122,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,1,1,0,0.75,0.5,0.25,0.75,0.5,0.75,"0650000341","AAPI","1","0","CA","0","1"
"4744",1,0.719512195121951,0.8,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.75,1,0.25,0.75,"0650000144","AAPI","0","0","CA","0","1"
"4745",0,0.207317073170732,1,0,0.333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.25,0.5,0.75,1,0.25,1,"0600000133","AAPI","0","0","NY","0","1"
"4746",0,0.317073170731707,1,1,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.75,0.75,0.75,1,0.25,0.25,"0600000277","AAPI","1","0","HI","0","1"
"4747",1,0.536585365853659,0.4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,1,1,1,0,0.25,0.75,0,0.75,0.25,0.5,"0600000422","AAPI","0","1","HI","0","1"
"4748",1,0.792682926829268,1,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,0,NA,0.25,NA,1,1,0,0.75,"0600000108","AAPI","1","0","HI","0","1"
"4749",0,0.609756097560976,0.8,1,0.833333333333333,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,1,1,1,1,1,1,1,1,0.5,0.75,"0600000502","AAPI","1","0","HI","0","1"
"4750",1,0.719512195121951,0.8,1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NA,0,0.5,0.5,0.75,0.5,0.5,0.5,"0800000225","AAPI","0","0","CA","0","1"
"4751",1,NA,1,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,0,1,0,0,0.75,0.5,0.25,0.75,0.75,0.75,"0650000065","AAPI","0","0","CA","1","0"
"4752",1,0.682926829268293,0.6,1,0.166666666666667,1,0,0,NA,0,0,1,NA,NA,1,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0.75,"0600000459","AAPI","0","0","HI","0","1"
"4753",0,0.878048780487805,0.4,1,0.166666666666667,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,1,1,1,0,1,0.5,0.5,1,1,0.25,0.5,"0600000184","AAPI","0","0","HI","1","1"
"4754",1,0.719512195121951,0.8,0,0.333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0.25,1,"0600000478","AAPI","1","0","HI","1","0"
"4755",1,0.634146341463415,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.75,1,"0650000112","Multiracial","1","0","CA","0","1"
"4756",1,0.170731707317073,0.4,0,0.166666666666667,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0.75,1,1,1,0.5,1,"0650000221","AAPI","1","0","ID","0","1"
"4757",1,0.804878048780488,0,1,0.166666666666667,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.666666666666667,NA,NA,1,0,0.25,NA,NA,0.75,0.25,NA,"0600000322","AAPI","0","1","CA","0","1"
"4758",0,0.634146341463415,0.4,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,NA,0,0,0.75,0,1,1,0.75,0.75,"0600000154","AAPI","0","0","CA","1","0"
"4759",1,0.817073170731707,0.8,1,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,0,1,0.5,1,1,0,0.75,"0600000425","AAPI","1","0","CA","0","1"
"4760",1,0.573170731707317,1,1,0.5,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0,1,0,0,0.75,0.75,1,1,0.5,0.75,"0600000252","AAPI","1","0","CA","1","0"
